branch_id,from_bus_id,to_bus_id,dist,branch_device_type,cost
103170,3007147,3007028,2.415936935,Line,5.502133806
103171,3007028,3007220,6.590530346,Line,15.0094894
103172,3007028,3007240,4.436839411,Line,10.10460321
103173,3007028,3007330,8.176623684,Line,18.62171025
103174,3007030,3007029,0,Transformer,99999
103175,3007031,3007029,0,Transformer,99999
103176,3007032,3007029,0,Transformer,99999
103177,3007033,3007029,0,Transformer,99999
103178,3007034,3007029,0,Transformer,99999
103179,3007274,3007029,37.56216549,Line,46.66107514
103180,3007029,3007407,28.19369948,Line,35.02322917
103181,3007415,3007029,16.67916039,Line,20.7194539
103182,3007036,3007035,0,Transformer,99999
103183,3007040,3007035,57.06338601,Line,70.8861938
103184,3007056,3007035,16.3473839,Line,20.3073092
103185,3007035,3007390,16.32365345,Line,20.27783037
103186,3007035,3008031,55.81407882,Line,69.33425941
103187,3007036,3007128,6.660494092,Line,15.16882713
103188,3007431,3007036,9.856564717,Line,22.44766292
103189,3007431,3007036,9.856564717,Line,22.44766292
103190,3007038,3007037,0,Transformer,99999
103191,3007047,3007037,18.80071033,Line,15.71965746
103192,3007037,3007428,80.89855182,Line,67.64092962
103193,3007039,3007038,0,Transformer,99999
103194,3007039,3007038,0,Transformer,99999
103195,3007126,3007038,13.40703993,Line,16.65470799
103196,3007126,3007038,13.40703993,Line,16.65470799
103197,3007038,3007184,26.23627834,Line,32.59165012
103198,3007409,3007038,9.035296046,Line,11.22397024
103199,3007409,3007038,9.035296046,Line,11.22397024
103200,3007039,3007101,6.273729255,Line,14.28799623
103201,3007039,3007101,6.273729255,Line,14.28799623
103202,3007039,3007101,6.273729255,Line,14.28799623
103203,3007039,3007397,20.08297459,Line,45.73762329
103204,3007041,3007040,0,Transformer,99999
103205,3007041,3007040,0,Transformer,99999
103206,3007040,3007077,31.33911034,Line,38.93057185
103207,3007040,3007077,31.33911034,Line,38.93057185
103208,3007041,3007238,18.30372248,Line,41.68549633
103209,3007394,3007041,17.05306751,Line,38.83721379
103210,3007394,3007041,17.05306751,Line,38.83721379
103211,3007043,3007042,0,Transformer,99999
103212,3007045,3007042,0,Transformer,99999
103213,3007046,3007042,0,Transformer,99999
103214,3007058,3007042,46.90432105,Line,39.21765974
103215,3007044,3007043,0,Transformer,99999
103216,3007044,3007416,13.64414235,Line,31.07361612
103217,3007048,3007047,0,Transformer,99999
103218,3007199,3007047,18.8637827,Line,15.77239356
103219,3007049,3007048,0,Transformer,99999
103220,3007049,3007048,0,Transformer,99999
103221,3007228,3007048,7.216309092,Line,8.964359121
103222,3007342,3007048,14.20576225,Line,17.64690963
103223,3007049,3007089,14.75150773,Line,33.59556625
103224,3007315,3007049,9.581246765,Line,21.82064481
103225,3007315,3007049,9.581246765,Line,21.82064481
103226,3007315,3007049,9.581246765,Line,21.82064481
103227,3007050,3007090,7.71525728,Line,17.57097931
103228,3007050,3007090,7.71525728,Line,17.57097931
103229,3007050,3007251,14.5607053,Line,33.16102656
103230,3007051,3007086,14.15534914,Line,32.23785519
103231,3007051,3007181,10.9093073,Line,24.84521332
103232,3007276,3007051,5.10654051,Line,11.6298024
103233,3007051,3007365,3.993475838,Line,9.094872508
103234,3007051,3007365,3.993475838,Line,9.094872508
103235,3007052,3007053,20.61909803,Line,46.95860835
103236,3007052,3007053,20.61909803,Line,46.95860835
103237,3007052,3007053,20.61909803,Line,46.95860835
103238,3007052,3007183,11.42369512,Line,26.01669696
103239,3007052,3007221,12.91379858,Line,29.41030732
103240,3007256,3007052,5.622046694,Line,12.80383305
103241,3007256,3007052,5.622046694,Line,12.80383305
103242,3007053,3007348,4.752684402,Line,10.82391893
103243,3007053,3007348,4.752684402,Line,10.82391893
103244,3007053,3007348,4.752684402,Line,10.82391893
103245,3007054,3007086,17.89235617,Line,40.74863724
103246,3007243,3007054,12.24702343,Line,27.89177179
103247,3007054,3007387,9.778609835,Line,22.27012592
103248,3007055,3007124,7.836723045,Line,17.84760942
103249,3007055,3007124,7.836723045,Line,17.84760942
103250,3007188,3007055,3.082129927,Line,7.01934352
103251,3007188,3007055,3.082129927,Line,7.01934352
103252,3007188,3007055,3.082129927,Line,7.01934352
103253,3007188,3007055,3.082129927,Line,7.01934352
103254,3007250,3007055,3.214582061,Line,7.320994341
103255,3007250,3007055,3.214582061,Line,7.320994341
103256,3007057,3007056,0,Transformer,99999
103257,3007056,3007156,21.6201021,Line,26.85726969
103258,3007056,3007160,28.21659,Line,35.05166459
103259,3007056,3007420,9.820349145,Line,12.19919148
103260,3007215,3007057,4.906242284,Line,11.17363667
103261,3007215,3007057,4.906242284,Line,11.17363667
103262,3007059,3007058,0,Transformer,99999
103263,3007061,3007058,0,Transformer,99999
103264,3007062,3007058,0,Transformer,99999
103265,3007063,3007058,0,Transformer,99999
103266,3007064,3007058,0,Transformer,99999
103267,3007065,3007058,0,Transformer,99999
103268,3007066,3007058,0,Transformer,99999
103269,3007058,3007095,49.47480735,Line,41.36689578
103270,3007406,3007058,4.689739087,Line,3.921186527
103271,3007060,3007059,0,Transformer,99999
103272,3007059,3007407,4.689739087,Line,5.825762841
103273,3007129,3007060,15.86665645,Line,36.13524244
103274,3007067,3007245,14.32149901,Line,32.61625032
103275,3007067,3007291,12.93289737,Line,29.45380354
103276,3007067,3007344,6.93084668,Line,15.78453695
103277,3007069,3007068,0,Transformer,99999
103278,3007305,3007068,22.24198604,Line,27.62979633
103279,3007069,3007413,17.480424,Line,39.81048943
103280,3007070,3007100,13.62282125,Line,31.02505875
103281,3007070,3007257,10.70208772,Line,24.37328467
103282,3007070,3007317,11.59797351,Line,26.41360426
103283,3007070,3007398,3.171947227,Line,7.223896377
103284,3007123,3007071,8.227767834,Line,18.73818761
103285,3007408,3007071,24.0794562,Line,54.83934124
103286,3007072,3007084,7.543673537,Line,17.18020888
103287,3007072,3007084,7.543673537,Line,17.18020888
103288,3007074,3007073,0,Transformer,99999
103289,3007171,3007073,16.62899789,Line,20.65714023
103290,3007205,3007073,42.6143267,Line,52.9370518
103291,3007405,3007074,6.632660368,Line,15.10543769
103292,3007075,3007387,25.64509453,Line,58.40497719
103293,3007075,3007387,25.64509453,Line,58.40497719
103294,3007075,3007398,12.99908222,Line,29.60453508
103295,3007075,3007398,12.99908222,Line,29.60453508
103296,3007077,3007076,0,Transformer,99999
103297,3007079,3007076,0,Transformer,99999
103298,3007080,3007076,0,Transformer,99999
103299,3007081,3007076,0,Transformer,99999
103300,3007082,3007076,0,Transformer,99999
103301,3007204,3007076,11.03595881,Line,9.227390305
103302,3007076,3007422,47.53008364,Line,39.74087261
103303,3007078,3007077,0,Transformer,99999
103304,3007077,3007282,9.463029837,Line,11.75531657
103305,3007206,3007078,11.03595881,Line,25.13365359
103306,3007078,3007279,5.989226612,Line,13.64006061
103307,3007078,3007279,5.989226612,Line,13.64006061
103308,3007084,3007083,0,Transformer,99999
103309,3007084,3007083,0,Transformer,99999
103310,3007083,3007105,24.7254324,Line,30.71482286
103311,3007083,3007171,20.45286146,Line,25.40728131
103312,3007083,3007184,45.69398298,Line,56.76271178
103313,3007083,3007264,13.79567478,Line,17.1374842
103314,3007423,3007083,13.0505313,Line,16.21184012
103315,3007085,3007244,23.23316303,Line,52.91196548
103316,3007085,3007244,23.23316303,Line,52.91196548
103317,3007412,3007085,6.697465514,Line,15.25302705
103318,3007412,3007085,6.697465514,Line,15.25302705
103319,3007086,3007222,7.320685093,Line,16.67236771
103320,3007086,3007419,22.04304431,Line,50.20155019
103321,3007086,3007419,22.04304431,Line,50.20155019
103322,3007087,3007127,6.611268059,Line,15.05671815
103323,3007087,3007127,6.611268059,Line,15.05671815
103324,3007087,3007127,6.611268059,Line,15.05671815
103325,3007087,3007127,6.611268059,Line,15.05671815
103326,3007087,3007127,6.611268059,Line,15.05671815
103327,3007087,3007127,6.611268059,Line,15.05671815
103328,3007087,3007127,6.611268059,Line,15.05671815
103329,3007087,3007127,6.611268059,Line,15.05671815
103330,3007087,3007127,6.611268059,Line,15.05671815
103331,3007087,3007221,9.056908883,Line,20.62650056
103332,3007087,3007221,9.056908883,Line,20.62650056
103333,3007087,3007221,9.056908883,Line,20.62650056
103334,3007087,3007336,3.671206947,Line,8.360926795
103335,3007087,3007336,3.671206947,Line,8.360926795
103336,3007087,3007336,3.671206947,Line,8.360926795
103337,3007087,3007336,3.671206947,Line,8.360926795
103338,3007087,3007336,3.671206947,Line,8.360926795
103339,3007088,3007116,25.22991799,Line,57.45944056
103340,3007088,3007147,24.00440048,Line,54.66840688
103341,3007237,3007088,16.65121529,Line,37.92202241
103342,3007089,3007388,9.03949406,Line,20.58683947
103343,3007089,3007427,7.597165712,Line,17.30203371
103344,3007090,3007421,6.618281164,Line,15.07269002
103345,3007090,3007421,6.618281164,Line,15.07269002
103346,3007091,3007226,12.62689849,Line,28.75691167
103347,3007091,3007259,12.9030726,Line,29.38587962
103348,3007091,3007259,12.9030726,Line,29.38587962
103349,3007091,3007418,15.59636952,Line,35.51968213
103350,3007092,3007216,4.10930599,Line,9.358667886
103351,3007092,3007250,5.823619797,Line,13.26290223
103352,3007092,3007258,2.984280386,Line,6.796497773
103353,3007092,3007330,5.517795338,Line,12.5664076
103354,3007092,3007384,6.155913532,Line,14.01967885
103355,3007221,3007093,5.195650204,Line,11.83274374
103356,3007221,3007093,5.195650204,Line,11.83274374
103357,3007093,3007225,13.19232296,Line,30.04462785
103358,3007241,3007093,5.742278398,Line,13.07765267
103359,3007093,3007258,10.99767086,Line,25.04645538
103360,3007094,3007276,4.541791054,Line,10.34362352
103361,3007094,3007388,7.11150851,Line,16.19598211
103362,3007096,3007095,0,Transformer,99999
103363,3007098,3007095,0,Transformer,99999
103364,3007099,3007095,0,Transformer,99999
103365,3007304,3007095,54.83211048,Line,45.84624622
103366,3007097,3007096,0,Transformer,99999
103367,3007261,3007096,20.36011963,Line,25.29207408
103368,3007097,3007153,23.5654967,Line,53.66883307
103369,3007100,3007103,4.368140809,Line,9.94814677
103370,3007100,3007103,4.368140809,Line,9.94814677
103371,3007100,3007144,3.817987775,Line,8.695210253
103372,3007100,3007144,3.817987775,Line,8.695210253
103373,3007100,3007144,3.817987775,Line,8.695210253
103374,3007100,3007144,3.817987775,Line,8.695210253
103375,3007100,3007222,4.284056986,Line,9.756651521
103376,3007100,3007222,4.284056986,Line,9.756651521
103377,3007101,3007183,11.14702546,Line,25.38660042
103378,3007101,3007386,12.95500887,Line,29.50416099
103379,3007102,3007177,8.126285296,Line,18.50706796
103380,3007102,3007177,8.126285296,Line,18.50706796
103381,3007290,3007102,7.328947072,Line,16.69118381
103382,3007103,3007255,7.960711818,Line,18.12998551
103383,3007103,3007381,13.20315457,Line,30.06929613
103384,3007105,3007104,0,Transformer,99999
103385,3007107,3007104,0,Transformer,99999
103386,3007108,3007104,0,Transformer,99999
103387,3007109,3007104,0,Transformer,99999
103388,3007110,3007104,0,Transformer,99999
103389,3007111,3007104,0,Transformer,99999
103390,3007112,3007104,0,Transformer,99999
103391,3007113,3007104,0,Transformer,99999
103392,3007114,3007104,0,Transformer,99999
103393,3007115,3007104,0,Transformer,99999
103394,3007130,3007104,6.684534746,Line,5.589075874
103395,3007106,3007105,0,Transformer,99999
103396,3007106,3007105,0,Transformer,99999
103397,3007105,3007187,25.7360742,Line,31.9702785
103398,3007105,3007205,21.46381292,Line,26.66312164
103399,3007105,3007332,7.860413927,Line,9.76448935
103400,3007116,3007340,18.75896171,Line,42.72227304
103401,3007116,3007364,20.03183731,Line,45.62116159
103402,3007242,3007117,4.704266546,Line,10.71365052
103403,3007242,3007117,4.704266546,Line,10.71365052
103404,3007117,3007292,4.575356146,Line,10.42006576
103405,3007117,3007292,4.575356146,Line,10.42006576
103406,3007117,3007395,8.871391786,Line,20.20399786
103407,3007117,3007395,8.871391786,Line,20.20399786
103408,3007177,3007118,5.96364788,Line,13.58180677
103409,3007177,3007118,5.96364788,Line,13.58180677
103410,3007118,3007404,12.08933705,Line,27.53265168
103411,3007144,3007119,3.875922508,Line,8.82715271
103412,3007144,3007119,3.875922508,Line,8.82715271
103413,3007119,3007259,8.23844482,Line,18.76250373
103414,3007119,3007318,5.887293648,Line,13.40791514
103415,3007121,3007120,0,Transformer,99999
103416,3007122,3007120,0,Transformer,99999
103417,3007120,3007248,11.15342587,Line,25.40117693
103418,3007120,3007396,6.363589295,Line,14.49264643
103419,3007120,3007396,6.363589295,Line,14.49264643
103420,3007427,3007120,3.476642484,Line,7.917819321
103421,3007427,3007120,3.476642484,Line,7.917819321
103422,3007123,3007153,43.28931612,Line,98.58850463
103423,3007124,3007180,4.768089746,Line,10.85900356
103424,3007126,3007125,0,Transformer,99999
103425,3007126,3007125,0,Transformer,99999
103426,3007125,3007331,44.66018886,Line,37.34129504
103427,3007346,3007125,9.374621777,Line,7.838312523
103428,3007127,3007126,0,Transformer,99999
103429,3007127,3007126,0,Transformer,99999
103430,3007127,3007126,0,Transformer,99999
103431,3007127,3007126,0,Transformer,99999
103432,3007126,3007305,52.12220051,Line,64.74807516
103433,3007126,3007332,44.66018886,Line,55.47849548
103434,3007126,3007423,46.21707986,Line,57.41252157
103435,3007391,3007128,12.4535407,Line,28.36210097
103436,3007277,3007129,21.08852344,Line,48.02769314
103437,3007303,3007129,16.56116219,Line,37.71693252
103438,3007131,3007130,0,Transformer,99999
103439,3007133,3007130,0,Transformer,99999
103440,3007134,3007130,0,Transformer,99999
103441,3007135,3007130,0,Transformer,99999
103442,3007136,3007130,0,Transformer,99999
103443,3007137,3007130,0,Transformer,99999
103444,3007138,3007130,0,Transformer,99999
103445,3007139,3007130,0,Transformer,99999
103446,3007140,3007130,0,Transformer,99999
103447,3007141,3007130,0,Transformer,99999
103448,3007142,3007130,0,Transformer,99999
103449,3007263,3007130,11.67625149,Line,9.762752084
103450,3007132,3007131,0,Transformer,99999
103451,3007132,3007131,0,Transformer,99999
103452,3007131,3007160,51.3156859,Line,63.74619366
103453,3007131,3007278,17.35918227,Line,21.56420157
103454,3007131,3007401,18.70322738,Line,23.23382283
103455,3007132,3007283,6.725123359,Line,15.31601593
103456,3007419,3007132,4.012412003,Line,9.137998351
103457,3007419,3007132,4.012412003,Line,9.137998351
103458,3007419,3007132,4.012412003,Line,9.137998351
103459,3007143,3007173,13.06999087,Line,29.76602475
103460,3007234,3007143,11.96671605,Line,27.25339058
103461,3007143,3007238,44.91542508,Line,102.2918584
103462,3007300,3007143,15.83147462,Line,36.05511818
103463,3007144,3007272,10.51865829,Line,23.95553648
103464,3007144,3007272,10.51865829,Line,23.95553648
103465,3007333,3007144,5.514419018,Line,12.55871826
103466,3007333,3007144,5.514419018,Line,12.55871826
103467,3007333,3007144,5.514419018,Line,12.55871826
103468,3007333,3007144,5.514419018,Line,12.55871826
103469,3007333,3007144,5.514419018,Line,12.55871826
103470,3007333,3007144,5.514419018,Line,12.55871826
103471,3007146,3007145,0,Transformer,99999
103472,3007145,3007234,17.97423421,Line,40.93510898
103473,3007145,3007243,17.95411019,Line,40.88927786
103474,3007381,3007145,11.15639494,Line,25.40793879
103475,3007145,3007404,19.69274491,Line,44.84890145
103476,3007336,3007147,3.750142046,Line,8.540696171
103477,3007336,3007147,3.750142046,Line,8.540696171
103478,3007336,3007147,3.750142046,Line,8.540696171
103479,3007336,3007147,3.750142046,Line,8.540696171
103480,3007386,3007147,4.943870395,Line,11.25933216
103481,3007386,3007147,4.943870395,Line,11.25933216
103482,3007178,3007148,4.931370311,Line,11.23086406
103483,3007178,3007148,4.931370311,Line,11.23086406
103484,3007148,3007245,13.84375734,Line,31.52822583
103485,3007148,3007298,10.36742525,Line,23.6111134
103486,3007148,3007365,9.442783759,Line,21.50530463
103487,3007148,3007365,9.442783759,Line,21.50530463
103488,3007149,3007408,23.34083694,Line,53.15718557
103489,3007151,3007150,0,Transformer,99999
103490,3007150,3007390,15.61311785,Line,19.39517746
103491,3007150,3007390,15.61311785,Line,19.39517746
103492,3007150,3007420,39.24182245,Line,48.74760552
103493,3008004,3007150,109.4406605,Line,135.951131
103494,3007151,3007254,10.46245654,Line,23.82754077
103495,3007330,3007152,4.252521099,Line,9.68483066
103496,3007330,3007152,4.252521099,Line,9.68483066
103497,3007152,3007399,3.221025217,Line,7.335668195
103498,3007152,3007399,3.221025217,Line,7.335668195
103499,3007154,3007157,14.35083984,Line,32.68307209
103500,3007154,3007157,14.35083984,Line,32.68307209
103501,3007300,3007154,8.337201728,Line,18.98741594
103502,3007154,3007411,7.582954263,Line,17.26966809
103503,3007155,3007258,6.151874432,Line,14.01048007
103504,3007155,3007316,9.547880397,Line,21.74465515
103505,3007157,3007156,0,Transformer,99999
103506,3007157,3007156,0,Transformer,99999
103507,3007157,3007156,0,Transformer,99999
103508,3007176,3007156,14.14597525,Line,17.57264006
103509,3007156,3007367,38.17919083,Line,47.42756625
103510,3007156,3007367,38.17919083,Line,47.42756625
103511,3007157,3007295,7.165932367,Line,16.31992879
103512,3007157,3007295,7.165932367,Line,16.31992879
103513,3007173,3007158,6.11359593,Line,13.92330336
103514,3007158,3007291,12.97630118,Line,29.55265278
103515,3007158,3007394,5.78823377,Line,13.18231293
103516,3007158,3007394,5.78823377,Line,13.18231293
103517,3007160,3007159,0,Transformer,99999
103518,3007162,3007159,0,Transformer,99999
103519,3007163,3007159,0,Transformer,99999
103520,3007164,3007159,0,Transformer,99999
103521,3007165,3007159,0,Transformer,99999
103522,3007166,3007159,0,Transformer,99999
103523,3007167,3007159,0,Transformer,99999
103524,3007168,3007159,0,Transformer,99999
103525,3007169,3007159,0,Transformer,99999
103526,3007170,3007159,0,Transformer,99999
103527,3007159,3007175,11.0317669,Line,9.223885368
103528,3007199,3007159,14.75382818,Line,12.33597674
103529,3007159,3007227,17.79455723,Line,14.87839233
103530,3007161,3007160,0,Transformer,99999
103531,3007161,3007160,0,Transformer,99999
103532,3007161,3007160,0,Transformer,99999
103533,3007187,3007160,27.79081871,Line,34.52275617
103534,3007161,3007292,3.144652405,Line,7.161734255
103535,3007161,3007292,3.144652405,Line,7.161734255
103536,3007161,3007292,3.144652405,Line,7.161734255
103537,3007161,3007292,3.144652405,Line,7.161734255
103538,3007172,3007171,0,Transformer,99999
103539,3007171,3007252,56.76045344,Line,70.50988004
103540,3007232,3007172,6.605500804,Line,15.04358361
103541,3007232,3007172,6.605500804,Line,15.04358361
103542,3007173,3007387,7.166595422,Line,16.32143885
103543,3007174,3007231,4.577737312,Line,10.4254887
103544,3007174,3007231,4.577737312,Line,10.4254887
103545,3007174,3007257,14.48174985,Line,32.98121083
103546,3007301,3007174,3.928019597,Line,8.945800325
103547,3007176,3007175,0,Transformer,99999
103548,3007176,3007175,0,Transformer,99999
103549,3007175,3007389,43.89461166,Line,36.70118032
103550,3007177,3007176,0,Transformer,99999
103551,3007177,3007176,0,Transformer,99999
103552,3007177,3007176,0,Transformer,99999
103553,3007176,3007200,14.35106795,Line,17.8274136
103554,3007176,3007409,38.72827239,Line,48.10965514
103555,3007319,3007177,5.415591123,Line,12.33364438
103556,3007319,3007177,5.415591123,Line,12.33364438
103557,3007295,3007178,7.201322975,Line,16.40052851
103558,3007178,3007404,5.364344693,Line,12.21693408
103559,3007179,3007244,12.58955504,Line,28.67186448
103560,3007179,3007257,19.04570546,Line,43.37531263
103561,3007179,3007336,13.23488014,Line,30.14154898
103562,3007216,3007180,3.021211783,Line,6.880606545
103563,3007180,3007298,6.578577623,Line,14.98226788
103564,3007180,3007298,6.578577623,Line,14.98226788
103565,3007388,3007180,7.219169445,Line,16.44117265
103566,3007388,3007180,7.219169445,Line,16.44117265
103567,3007180,3007399,4.955440727,Line,11.28568281
103568,3007180,3007399,4.955440727,Line,11.28568281
103569,3007242,3007181,4.269190453,Line,9.722793992
103570,3007385,3007181,7.223843283,Line,16.451817
103571,3007182,3007237,22.94051554,Line,52.24548052
103572,3007183,3007417,6.083808383,Line,13.85546423
103573,3007185,3007184,0,Transformer,99999
103574,3007185,3007184,0,Transformer,99999
103575,3007185,3007184,0,Transformer,99999
103576,3007347,3007184,7.143298963,Line,8.873663308
103577,3007347,3007184,7.143298963,Line,8.873663308
103578,3007347,3007184,7.143298963,Line,8.873663308
103579,3007383,3007185,13.32114659,Line,30.338015
103580,3007383,3007185,13.32114659,Line,30.338015
103581,3007187,3007186,0,Transformer,99999
103582,3007187,3007186,0,Transformer,99999
103583,3007189,3007186,0,Transformer,99999
103584,3007190,3007186,0,Transformer,99999
103585,3007191,3007186,0,Transformer,99999
103586,3007192,3007186,0,Transformer,99999
103587,3007193,3007186,0,Transformer,99999
103588,3007194,3007186,0,Transformer,99999
103589,3007195,3007186,0,Transformer,99999
103590,3007196,3007186,0,Transformer,99999
103591,3007197,3007186,0,Transformer,99999
103592,3007186,3007341,41.98203301,Line,35.10203429
103593,3007346,3007186,34.94037291,Line,29.21435862
103594,3007188,3007187,0,Transformer,99999
103595,3007188,3007187,0,Transformer,99999
103596,3007188,3007187,0,Transformer,99999
103597,3007188,3007187,0,Transformer,99999
103598,3007187,3007401,20.37636224,Line,25.31225123
103599,3007188,3007255,2.258863567,Line,5.14440978
103600,3007188,3007255,2.258863567,Line,5.14440978
103601,3007188,3007255,2.258863567,Line,5.14440978
103602,3007188,3007255,2.258863567,Line,5.14440978
103603,3007188,3007255,2.258863567,Line,5.14440978
103604,3007188,3007255,2.258863567,Line,5.14440978
103605,3007188,3007255,2.258863567,Line,5.14440978
103606,3007188,3007255,2.258863567,Line,5.14440978
103607,3007198,3007201,7.200215556,Line,16.39800644
103608,3007198,3007201,7.200215556,Line,16.39800644
103609,3007198,3007225,24.57916042,Line,55.97738397
103610,3007200,3007199,0,Transformer,99999
103611,3007199,3007331,53.77436872,Line,44.96184676
103612,3007201,3007200,0,Transformer,99999
103613,3007201,3007200,0,Transformer,99999
103614,3007201,3007200,0,Transformer,99999
103615,3007420,3007200,24.45625478,Line,30.38044072
103616,3007203,3007247,11.69859181,Line,26.64275568
103617,3007203,3007313,23.31915565,Line,53.1078079
103618,3007393,3007203,25.14671108,Line,57.26994241
103619,3007426,3007203,24.86453802,Line,56.62731225
103620,3007205,3007204,0,Transformer,99999
103621,3007207,3007204,0,Transformer,99999
103622,3007208,3007204,0,Transformer,99999
103623,3007209,3007204,0,Transformer,99999
103624,3007210,3007204,0,Transformer,99999
103625,3007211,3007204,0,Transformer,99999
103626,3007212,3007204,0,Transformer,99999
103627,3007263,3007204,13.9920043,Line,11.69900025
103628,3007204,3007428,89.77182552,Line,75.06005478
103629,3007206,3007205,0,Transformer,99999
103630,3007282,3007205,11.92613984,Line,14.81508054
103631,3007206,3007294,42.38856992,Line,96.53711575
103632,3007213,3007273,11.15838029,Line,25.41246029
103633,3007293,3007213,11.72961954,Line,26.71341924
103634,3007213,3007363,11.84570806,Line,26.97780304
103635,3007214,3007257,12.87549899,Line,29.32308259
103636,3007214,3007297,10.06365611,Line,22.91929963
103637,3007345,3007214,6.070457767,Line,13.8250591
103638,3007345,3007214,6.070457767,Line,13.8250591
103639,3007411,3007215,5.550822646,Line,12.64162507
103640,3007215,3007431,6.203389911,Line,14.12780311
103641,3007216,3007382,9.667308604,Line,22.01664485
103642,3007216,3007386,13.72680866,Line,31.26188308
103643,3007249,3007217,3.316440093,Line,7.552969156
103644,3007217,3007276,9.048121435,Line,20.60648774
103645,3007421,3007218,10.6194962,Line,24.18518803
103646,3007218,3008009,15.74556368,Line,35.8594618
103647,3007230,3007219,12.71712722,Line,28.96240153
103648,3007219,3007237,23.2705135,Line,52.99702867
103649,3007413,3007219,12.73897928,Line,29.01216813
103650,3007413,3007219,12.73897928,Line,29.01216813
103651,3007221,3007220,3.204515712,Line,7.29806891
103652,3007221,3007220,3.204515712,Line,7.29806891
103653,3007220,3007396,14.29729992,Line,32.56113853
103654,3007221,3007296,8.675139646,Line,19.75704681
103655,3007222,3007338,4.249391243,Line,9.677702625
103656,3007222,3007362,14.8343692,Line,33.78427768
103657,3007292,3007223,4.388428207,Line,9.994349954
103658,3007292,3007223,4.388428207,Line,9.994349954
103659,3007223,3007404,9.069524852,Line,20.65523258
103660,3007223,3007425,9.764022094,Line,22.23690332
103661,3007224,3007248,12.19208603,Line,27.76665557
103662,3007384,3007224,2.962837271,Line,6.747662523
103663,3007224,3007417,8.282594226,Line,18.86305103
103664,3007246,3007225,8.816140714,Line,20.07816726
103665,3007225,3007395,13.97751124,Line,31.83284134
103666,3007226,3007240,9.339384141,Line,21.26981895
103667,3007226,3007250,10.99412147,Line,25.03837188
103668,3007226,3007272,6.711124168,Line,15.28413372
103669,3007226,3007338,7.910072905,Line,18.01465879
103670,3007228,3007227,0,Transformer,99999
103671,3007227,3007422,63.9585479,Line,53.47704674
103672,3007229,3007228,0,Transformer,99999
103673,3007229,3007228,0,Transformer,99999
103674,3007229,3007228,0,Transformer,99999
103675,3007409,3007228,12.06895207,Line,14.99248704
103676,3007397,3007230,13.76631387,Line,31.35185353
103677,3007265,3007231,7.18313471,Line,16.35910596
103678,3007265,3007231,7.18313471,Line,16.35910596
103679,3007265,3007231,7.18313471,Line,16.35910596
103680,3007265,3007231,7.18313471,Line,16.35910596
103681,3007231,3007403,4.091682535,Line,9.318531653
103682,3007231,3007403,4.091682535,Line,9.318531653
103683,3007273,3007232,4.336079999,Line,9.875130433
103684,3007233,3007251,10.13408642,Line,23.07969992
103685,3007251,3007235,15.0823359,Line,34.34900515
103686,3007235,3007315,12.11358414,Line,27.58787279
103687,3007235,3007315,12.11358414,Line,27.58787279
103688,3007236,3007245,8.549666093,Line,19.47128924
103689,3007236,3007292,14.83452463,Line,33.78463166
103690,3007236,3007411,19.94298461,Line,45.41880553
103691,3007237,3007247,46.29034432,Line,105.4231444
103692,3007238,3007392,25.99946727,Line,59.21203727
103693,3007294,3007239,40.99784943,Line,93.36984342
103694,3007239,3007392,25.29439886,Line,57.6062914
103695,3007241,3007362,4.867215572,Line,11.08475596
103696,3007242,3007295,9.80428036,Line,22.32858881
103697,3007242,3007319,10.84045384,Line,24.68840419
103698,3007242,3007319,10.84045384,Line,24.68840419
103699,3007260,3007243,11.18049682,Line,25.4628292
103700,3007260,3007243,11.18049682,Line,25.4628292
103701,3007244,3007272,15.67459681,Line,35.69783952
103702,3007246,3007251,23.36290126,Line,53.20743558
103703,3007246,3007410,20.18454475,Line,45.96894249
103704,3007246,3007410,20.18454475,Line,45.96894249
103705,3007425,3007246,5.014413259,Line,11.41998879
103706,3007339,3007247,19.19728916,Line,43.72053433
103707,3007362,3007248,5.416272504,Line,12.33519618
103708,3007248,3007386,5.43166127,Line,12.37024306
103709,3007248,3007386,5.43166127,Line,12.37024306
103710,3007249,3007255,8.922273562,Line,20.31987768
103711,3007249,3007255,8.922273562,Line,20.31987768
103712,3007249,3007344,8.405340525,Line,19.14259747
103713,3007249,3007344,8.405340525,Line,19.14259747
103714,3007249,3007382,11.637936,Line,26.50461615
103715,3007250,3007276,8.881178496,Line,20.22628643
103716,3007250,3007276,8.881178496,Line,20.22628643
103717,3007253,3007252,0,Transformer,99999
103718,3007312,3007252,14.05617739,Line,17.46108992
103719,3007327,3007252,44.74021099,Line,55.57790185
103720,3007347,3007252,38.47142518,Line,47.79059029
103721,3007313,3007253,14.05617739,Line,32.01199819
103722,3007253,3007412,14.60642874,Line,33.26515861
103723,3007253,3007412,14.60642874,Line,33.26515861
103724,3007255,3007258,5.320765504,Line,12.11768541
103725,3007255,3007258,5.320765504,Line,12.11768541
103726,3007255,3007399,2.282346956,Line,5.197891619
103727,3007255,3007399,2.282346956,Line,5.197891619
103728,3007255,3007399,2.282346956,Line,5.197891619
103729,3007255,3007399,2.282346956,Line,5.197891619
103730,3007256,3007297,6.406478955,Line,14.59032474
103731,3007257,3007317,9.927462852,Line,22.60912865
103732,3007257,3007317,9.927462852,Line,22.60912865
